id,score_date,customer_age_sales_interaction,utilization_ratio,combined_plus,discount_category,seat_utilisation_result,target,category_sale_Negative,category_sale_Neutral,category_sale_Positive,subscription_renewal
JMAN_14142262,2023-01-27,2,1.0,2.0,1,0,1,0,0,1,13
JMAN_2448716,2023-01-20,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9021422,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9029087,2023-03-31,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9021732,2023-02-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9037279,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9021157,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_18410409,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2436197,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_11710046,2023-03-24,5,1.0,2.0,1,0,1,0,0,1,13
JMAN_9000101,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_12382809,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2464445,2023-01-13,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2449227,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9016383,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9019294,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2466490,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_14674125,2023-01-27,1,1.0,2.0,1,0,0,0,0,1,12
JMAN_9003725,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9005538,2023-01-20,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_2464578,2023-01-20,12,1.0,2.0,1,0,1,0,0,1,13
JMAN_11633303,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9585745,2023-02-17,13,1.0,3.0,1,0,1,0,0,1,13
JMAN_2481205,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_10473228,2023-02-17,9,1.0434782608695652,2.0,1,1,1,0,0,1,13
JMAN_10909526,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2396226,2023-03-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2262012,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9611076,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_12567490,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2446468,2023-02-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2375196,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_127332,2023-02-24,16,1.434782608695652,3.0,1,0,1,0,0,1,13
JMAN_9173832,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9005295,2023-03-03,14,1.0,3.0,1,0,1,0,0,1,13
JMAN_2480410,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18410404,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18409554,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2441230,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18409554,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2351429,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2255243,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_18127937,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2235384,2023-02-17,20,1.0,2.0,1,0,1,0,0,1,13
JMAN_9021826,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2479749,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_12672269,2023-03-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_10575478,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2476991,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2454576,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2454576,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9182542,2023-01-13,15,1.0,2.0,1,0,1,0,0,1,13
JMAN_2459144,2023-02-17,0,1.0,1.0,1,1,1,0,1,0,13
JMAN_2457132,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2473570,2023-01-20,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_10243552,2023-03-31,10,1.0,3.0,1,0,1,0,0,1,13
JMAN_9021938,2023-03-31,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_14071267,2023-02-24,17,1.25,2.0,1,0,1,0,0,1,13
JMAN_2461772,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2455695,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_16087982,2023-01-27,0,1.0,1.0,1,1,1,0,1,0,13
JMAN_2446956,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9025908,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2452370,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2478411,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2477792,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2458306,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10442134,2023-02-24,8,1.0,2.0,1,0,1,0,0,1,13
JMAN_9332838,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9332838,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2468511,2023-03-10,0,1.0,,1,0,0,1,0,0,12
JMAN_2466490,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2481280,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9021651,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9038285,2023-02-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_10445041,2023-01-27,9,1.0,2.0,1,0,1,0,0,1,13
JMAN_2467880,2023-01-13,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2375471,2023-03-03,17,1.0909090909090908,2.0,1,0,1,0,0,1,13
JMAN_2325725,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2471638,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2480410,2023-03-10,0,1.0,,1,1,1,1,0,0,13
JMAN_2447191,2023-03-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_18410832,2023-01-13,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9000609,2023-03-10,0,0.8,,1,0,1,1,0,0,13
JMAN_2448001,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10575478,2023-03-17,8,1.0,3.0,1,0,1,0,0,1,13
JMAN_2468303,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2476991,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9075938,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2479556,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9002897,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2437713,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9002599,2023-01-13,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2478636,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9001400,2023-03-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2481392,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18410798,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9018227,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9007825,2023-01-20,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9441150,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2479438,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2477395,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9006660,2023-02-24,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_14331200,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18315630,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2447191,2023-02-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9773302,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_14567352,2023-02-17,3,1.0,2.0,1,0,1,0,0,1,13
JMAN_9020100,2023-01-06,0,1.0,,1,1,1,1,0,0,13
JMAN_2483334,2023-03-03,17,1.1,2.0,1,0,1,0,0,1,13
JMAN_2476016,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2479290,2023-03-24,0,1.0714285714285714,1.0,1,0,1,0,1,0,13
JMAN_18139241,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9019580,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2471019,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_14624810,2023-01-13,0,1.0,1.0,1,0,0,0,1,0,6
JMAN_2449227,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_11018677,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9019962,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2468303,2023-03-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2461549,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10097075,2023-03-03,27,1.0,2.0,1,0,1,0,0,1,13
JMAN_18390989,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2405792,2023-02-24,18,1.0,3.0,1,0,1,0,0,1,13
JMAN_9228504,2023-01-27,15,1.0,2.0,1,0,1,0,0,1,13
JMAN_9897184,2023-03-03,11,1.0,2.0,1,0,1,0,0,1,13
JMAN_2475069,2023-01-13,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_9026296,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9001140,2023-01-20,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9008468,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9021938,2023-02-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9084076,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2465892,2023-03-03,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2476321,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2481252,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9017319,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2477855,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18362858,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_11015261,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18410811,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2466897,2023-02-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2457317,2023-01-13,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2455113,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18410389,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10601345,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18409537,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2462242,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2474115,2023-03-17,13,1.0,2.0,1,0,1,0,0,1,13
JMAN_10442134,2023-01-13,7,1.0,2.0,1,0,1,0,0,1,13
JMAN_9034141,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_12791979,2023-03-31,0,0.3333333333333333,1.0,1,1,1,0,1,0,13
JMAN_2476115,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9897409,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_14450264,2023-01-13,5,1.0,2.0,1,0,1,0,0,1,13
JMAN_9948637,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2466490,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10078002,2023-03-03,10,1.0,2.0,1,0,1,0,0,1,13
JMAN_11350389,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9441150,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9005782,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9005620,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18410388,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2430783,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2235384,2023-01-20,19,1.0,2.0,1,0,1,0,0,1,13
JMAN_14567352,2023-03-17,3,1.0,2.0,1,0,1,0,0,1,13
JMAN_9020594,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2482735,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9020327,2023-01-13,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_9898535,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_17656192,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2476133,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9002159,2023-03-24,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_2293551,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9008366,2023-02-17,17,1.0,2.0,1,1,1,0,0,1,13
JMAN_2481177,2023-03-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_18341492,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2467010,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2464269,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_12581551,2023-02-24,4,1.0,2.0,1,1,1,0,0,1,13
JMAN_9970803,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9181146,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2402232,2023-01-27,17,1.0,3.0,1,1,1,0,0,1,13
JMAN_13010076,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10445041,2023-03-03,9,1.0,2.0,1,0,1,0,0,1,13
JMAN_18362857,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2475275,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9008188,2023-02-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9056184,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2421258,2023-01-13,0,1.0,0.0,1,0,0,1,0,0,3
JMAN_9017463,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_14360401,2023-02-24,2,1.0,2.0,1,0,1,0,0,1,13
JMAN_10601345,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9019035,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9000609,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9393166,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9026067,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2374491,2023-02-17,17,1.0,2.0,0,0,1,0,0,1,13
JMAN_9345011,2023-03-17,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_10744386,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9016506,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2436197,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9575933,2023-02-24,14,1.0,3.0,1,0,1,0,0,1,13
JMAN_9042096,2023-03-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9327351,2023-01-06,0,1.0,,1,1,1,1,0,0,13
JMAN_2479425,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_10951284,2023-03-24,7,1.0,2.0,1,1,1,0,0,1,13
JMAN_9086113,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9021253,2023-01-27,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2481325,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_2446956,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_10739656,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2390976,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9026515,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2469088,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9008538,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9003121,2023-01-13,16,1.0,3.0,1,0,1,0,0,1,13
JMAN_18139241,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_12672269,2023-02-10,0,1.0,,1,1,1,1,0,0,13
JMAN_18057083,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9824831,2023-02-10,0,1.0,,1,1,1,1,0,0,13
JMAN_9221334,2023-03-24,15,1.0,3.0,1,0,1,0,0,1,13
JMAN_9754365,2023-03-24,12,1.0,2.0,1,1,1,0,0,1,13
JMAN_18410407,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2480262,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_2480262,2023-03-31,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9034877,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_11678347,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_10429945,2023-03-24,6,1.0434782608695652,2.0,1,0,1,0,0,1,13
JMAN_2456399,2023-03-31,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2331004,2023-01-27,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9970803,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2402232,2023-01-06,0,1.1428571428571428,,1,0,1,1,0,0,13
JMAN_9814943,2023-01-06,0,1.0,,1,1,1,1,0,0,13
JMAN_9021253,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9384676,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2481501,2023-02-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9031290,2023-03-31,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9018253,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2448495,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9002816,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9005620,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18410811,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_15755482,2023-02-17,1,1.0,2.0,1,0,0,0,0,1,9
JMAN_9047552,2023-03-03,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18409541,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18278560,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2482911,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9208635,2023-03-17,15,1.0,2.0,1,0,1,0,0,1,13
JMAN_10690366,2023-01-06,0,1.0,,1,0,0,1,0,0,9
JMAN_9017319,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2357251,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_10445041,2023-01-13,8,1.0,2.0,1,0,1,0,0,1,13
JMAN_2438486,2023-01-20,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_16087982,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2446890,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9121993,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9811811,2023-01-27,9,1.0,2.0,1,0,1,0,0,1,13
JMAN_9552552,2023-02-17,13,1.0,2.0,1,0,0,0,0,1,7
JMAN_2429874,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2468132,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_12647035,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9014565,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2481216,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2470977,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9096433,2023-01-27,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9059722,2023-02-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2452339,2023-02-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2449307,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9027381,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2446740,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2475116,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2458897,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_18057083,2023-02-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9471063,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9309647,2023-01-27,15,1.2727272727272727,2.0,1,0,1,0,0,1,13
JMAN_9038779,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2393214,2023-01-13,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2481883,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2460628,2023-01-13,15,1.0,2.0,1,0,1,0,0,1,13
JMAN_9345011,2023-02-17,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_2464071,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9023808,2023-03-17,0,1.0909090909090908,0.0,1,0,1,1,0,0,13
JMAN_9018227,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9524662,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9023687,2023-01-13,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18409532,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18410841,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9014120,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9492699,2023-03-03,11,1.0588235294117647,2.0,1,0,1,0,0,1,13
JMAN_2457657,2023-01-20,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_9420806,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_9037385,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_18311051,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_10355825,2023-03-24,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2472663,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9002897,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_18410807,2023-01-27,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9027462,2023-02-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_2463558,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2481280,2023-03-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2465892,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_10177857,2023-01-27,9,1.0,3.0,1,0,1,0,0,1,13
JMAN_12085153,2023-03-31,4,1.0,2.0,1,0,1,0,0,1,13
JMAN_2482605,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9005295,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2452556,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_18362448,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2449307,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2482911,2023-03-03,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9999715,2023-02-17,10,1.0,2.0,1,0,1,0,0,1,13
JMAN_12382809,2023-03-03,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9024511,2023-02-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10535735,2023-03-03,8,1.0,3.0,0,0,1,0,0,1,13
JMAN_9019558,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2463786,2023-02-24,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2461712,2023-03-24,5,1.0,3.0,1,0,1,0,0,1,13
JMAN_18410412,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9031935,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2358714,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9003725,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9026885,2023-03-24,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_11604060,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_18409550,2023-02-17,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_15078349,2023-01-13,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9062325,2023-01-13,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9007825,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18410830,2023-01-20,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9023687,2023-03-24,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_10361494,2023-02-03,0,1.0,,1,0,0,1,0,0,12
JMAN_12647035,2023-01-06,0,1.0,,1,0,1,1,0,0,13
JMAN_9328421,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_9010238,2023-03-03,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_2474690,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_10703891,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_476335,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_18410793,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_2452556,2023-03-17,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_18278892,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_18410409,2023-01-27,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_9006717,2023-01-06,0,1.0,,1,0,0,1,0,0,4
JMAN_9004984,2023-02-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_1286382,2023-01-27,25,1.0,3.0,1,0,1,0,0,1,13
JMAN_9208635,2023-01-13,14,1.0,2.0,1,0,1,0,0,1,13
JMAN_9839820,2023-03-10,0,1.0,,1,0,1,1,0,0,13
JMAN_2429595,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_2481547,2023-02-03,0,1.0,,1,0,1,1,0,0,13
JMAN_10048042,2023-02-10,0,1.0,,1,0,1,1,0,0,13
JMAN_13756971,2023-03-17,3,1.0,2.0,1,0,1,0,0,1,13
JMAN_2475871,2023-03-17,0,1.0,1.0,1,0,1,0,1,0,13
JMAN_2473775,2023-03-31,17,1.0,2.0,1,0,1,0,0,1,13
JMAN_9007134,2023-02-17,0,1.0,0.0,1,0,1,1,0,0,13
JMAN_10907430,2023-03-24,7,1.0,2.0,1,0,1,0,0,1,13
JMAN_2448185,2023-03-03,17,1.0,3.0,1,0,1,0,0,1,13
JMAN_9032443,2023-01-13,16,1.0,2.0,1,0,1,0,0,1,13
JMAN_9623963,2023-01-20,0,1.0,1.0,1,0,1,0,1,0,13
