id,customer_age_sales_interaction,utilization_ratio,combined_plus,discount_category,seat_utilisation_result,target,category_sale_Negative,category_sale_Neutral,category_sale_Positive,subscription_renewal
2466490,17,1.0,2.0,1,0,1,0,0,1,13
10078002,10,1.0,2.0,1,0,1,0,0,1,13
11350389,0,1.0,,1,0,1,1,0,0,13
9441150,0,1.0,1.0,1,0,1,0,1,0,13
9005782,0,1.0,0.0,1,0,1,1,0,0,13
9005620,17,1.0,2.0,1,0,1,0,0,1,13
18410388,0,1.0,1.0,1,0,1,0,1,0,13
2430783,0,1.0,,1,0,1,1,0,0,13
2235384,19,1.0,2.0,1,0,1,0,0,1,13
14567352,3,1.0,2.0,1,0,1,0,0,1,13
9020594,0,1.0,,1,0,1,1,0,0,13
2482735,17,1.0,2.0,1,0,1,0,0,1,13
9020327,16,1.0,3.0,1,0,1,0,0,1,13
9898535,0,1.0,,1,0,1,1,0,0,13
17656192,0,1.0,,1,0,1,1,0,0,13
2476133,17,1.0,2.0,1,0,1,0,0,1,13
9002159,16,1.0,3.0,1,0,1,0,0,1,13
2293551,0,1.0,1.0,1,0,1,0,1,0,13
9008366,17,1.0,2.0,1,1,1,0,0,1,13
2481177,17,1.0,3.0,1,0,1,0,0,1,13
18341492,17,1.0,2.0,1,0,1,0,0,1,13
2467010,17,1.0,2.0,1,0,1,0,0,1,13
2464269,0,1.0,,1,0,1,1,0,0,13
12581551,4,1.0,2.0,1,1,1,0,0,1,13
9970803,0,1.0,,1,0,1,1,0,0,13
9181146,0,1.0,1.0,1,0,1,0,1,0,13
2402232,17,1.0,3.0,1,1,1,0,0,1,13
13010076,17,1.0,2.0,1,0,1,0,0,1,13
10445041,9,1.0,2.0,1,0,1,0,0,1,13
18362857,0,1.0,1.0,1,0,1,0,1,0,13
2475275,0,1.0,,1,0,1,1,0,0,13
9008188,17,1.0,3.0,1,0,1,0,0,1,13
9056184,0,1.0,1.0,1,0,1,0,1,0,13
2421258,0,1.0,0.0,1,0,0,1,0,0,3
9017463,0,1.0,,1,0,1,1,0,0,13
14360401,2,1.0,2.0,1,0,1,0,0,1,13
10601345,16,1.0,2.0,1,0,1,0,0,1,13
9019035,17,1.0,2.0,1,0,1,0,0,1,13
9000609,0,1.0,,1,0,1,1,0,0,13
9393166,0,1.0,1.0,1,0,1,0,1,0,13
9026067,0,1.0,1.0,1,0,1,0,1,0,13
2374491,17,1.0,2.0,0,0,1,0,0,1,13
9345011,14,1.0,2.0,1,0,1,0,0,1,13
10744386,0,1.0,,1,0,1,1,0,0,13
9016506,0,1.0,,1,0,1,1,0,0,13
2436197,0,1.0,,1,0,1,1,0,0,13
9575933,14,1.0,3.0,1,0,1,0,0,1,13
9042096,17,1.0,2.0,1,0,1,0,0,1,13
9327351,0,1.0,,1,1,1,1,0,0,13
2479425,0,1.0,,1,0,1,1,0,0,13
10951284,7,1.0,2.0,1,1,1,0,0,1,13
9086113,0,1.0,1.0,1,0,1,0,1,0,13
9021253,17,1.0,3.0,1,0,1,0,0,1,13
2481325,16,1.0,2.0,1,0,1,0,0,1,13
2446956,17,1.0,2.0,1,0,1,0,0,1,13
10739656,0,1.0,,1,0,1,1,0,0,13
2390976,0,1.0,1.0,1,0,1,0,1,0,13
9026515,17,1.0,2.0,1,0,1,0,0,1,13
2469088,0,1.0,,1,0,1,1,0,0,13
9008538,0,1.0,,1,0,1,1,0,0,13
9003121,16,1.0,3.0,1,0,1,0,0,1,13
18139241,0,1.0,,1,0,1,1,0,0,13
12672269,0,1.0,,1,1,1,1,0,0,13
18057083,0,1.0,1.0,1,0,1,0,1,0,13
9824831,0,1.0,,1,1,1,1,0,0,13
9221334,15,1.0,3.0,1,0,1,0,0,1,13
9754365,12,1.0,2.0,1,1,1,0,0,1,13
18410407,0,1.0,,1,0,1,1,0,0,13
2480262,0,1.0,,1,0,1,1,0,0,13
2480262,0,1.0,0.0,1,0,1,1,0,0,13
9034877,0,1.0,,1,0,1,1,0,0,13
11678347,0,1.0,,1,0,1,1,0,0,13
10429945,6,1.0434782608695652,2.0,1,0,1,0,0,1,13
2456399,17,1.0,3.0,1,0,1,0,0,1,13
2331004,0,1.0,0.0,1,0,1,1,0,0,13
9970803,0,1.0,,1,0,1,1,0,0,13
2402232,0,1.1428571428571428,,1,0,1,1,0,0,13
9814943,0,1.0,,1,1,1,1,0,0,13
9021253,0,1.0,,1,0,1,1,0,0,13
9384676,0,1.0,,1,0,1,1,0,0,13
2481501,0,1.0,0.0,1,0,1,1,0,0,13
9031290,0,1.0,1.0,1,0,1,0,1,0,13
9018253,0,1.0,,1,0,1,1,0,0,13
2448495,0,1.0,0.0,1,0,1,1,0,0,13
9002816,0,1.0,,1,0,1,1,0,0,13
9005620,17,1.0,2.0,1,0,1,0,0,1,13
18410811,0,1.0,1.0,1,0,1,0,1,0,13
15755482,1,1.0,2.0,1,0,0,0,0,1,9
9047552,0,1.0,1.0,1,0,1,0,1,0,13
18409541,0,1.0,1.0,1,0,1,0,1,0,13
18278560,17,1.0,2.0,1,0,1,0,0,1,13
2482911,17,1.0,2.0,1,0,1,0,0,1,13
9208635,15,1.0,2.0,1,0,1,0,0,1,13
10690366,0,1.0,,1,0,0,1,0,0,9
9017319,17,1.0,2.0,1,0,1,0,0,1,13
2357251,0,1.0,,1,0,1,1,0,0,13
10445041,8,1.0,2.0,1,0,1,0,0,1,13
2438486,16,1.0,2.0,1,0,1,0,0,1,13
16087982,0,1.0,1.0,1,0,1,0,1,0,13
2446890,0,1.0,0.0,1,0,1,1,0,0,13
9121993,0,1.0,,1,0,1,1,0,0,13
9811811,9,1.0,2.0,1,0,1,0,0,1,13
9552552,13,1.0,2.0,1,0,0,0,0,1,7
2429874,0,1.0,1.0,1,0,1,0,1,0,13
2468132,0,1.0,1.0,1,0,1,0,1,0,13
12647035,0,1.0,1.0,1,0,1,0,1,0,13
9014565,0,1.0,1.0,1,0,1,0,1,0,13
2481216,17,1.0,2.0,1,0,1,0,0,1,13
2470977,0,1.0,1.0,1,0,1,0,1,0,13
9096433,16,1.0,2.0,1,0,1,0,0,1,13
9059722,17,1.0,3.0,1,0,1,0,0,1,13
2452339,0,1.0,0.0,1,0,1,1,0,0,13
2449307,0,1.0,,1,0,1,1,0,0,13
9027381,0,1.0,,1,0,1,1,0,0,13
2446740,0,1.0,1.0,1,0,1,0,1,0,13
2475116,0,1.0,,1,0,1,1,0,0,13
2458897,0,1.0,,1,0,1,1,0,0,13
18057083,0,1.0,1.0,1,0,1,0,1,0,13
9471063,0,1.0,,1,0,1,1,0,0,13
9309647,15,1.2727272727272727,2.0,1,0,1,0,0,1,13
9038779,0,1.0,0.0,1,0,1,1,0,0,13
2393214,0,1.0,0.0,1,0,1,1,0,0,13
2481883,17,1.0,2.0,1,0,1,0,0,1,13
2460628,15,1.0,2.0,1,0,1,0,0,1,13
9345011,14,1.0,2.0,1,0,1,0,0,1,13
2464071,17,1.0,2.0,1,0,1,0,0,1,13
9023808,0,1.0909090909090908,0.0,1,0,1,1,0,0,13
9018227,0,1.0,,1,0,1,1,0,0,13
9524662,0,1.0,,1,0,1,1,0,0,13
9023687,0,1.0,1.0,1,0,1,0,1,0,13
18409532,0,1.0,1.0,1,0,1,0,1,0,13
18410841,0,1.0,1.0,1,0,1,0,1,0,13
9014120,17,1.0,2.0,1,0,1,0,0,1,13
9492699,11,1.0588235294117647,2.0,1,0,1,0,0,1,13
2457657,0,1.0,0.0,1,0,1,1,0,0,13
9420806,0,1.0,,1,0,1,1,0,0,13
9037385,17,1.0,2.0,1,0,1,0,0,1,13
18311051,0,1.0,,1,0,1,1,0,0,13
10355825,0,1.0,0.0,1,0,1,1,0,0,13
2472663,0,1.0,1.0,1,0,1,0,1,0,13
9002897,0,1.0,,1,0,1,1,0,0,13
18410807,17,1.0,2.0,1,0,1,0,0,1,13
9027462,17,1.0,3.0,1,0,1,0,0,1,13
2463558,0,1.0,1.0,1,0,1,0,1,0,13
2481280,17,1.0,2.0,1,0,1,0,0,1,13
2465892,0,1.0,,1,0,1,1,0,0,13
10177857,9,1.0,3.0,1,0,1,0,0,1,13
12085153,4,1.0,2.0,1,0,1,0,0,1,13
2482605,0,1.0,,1,0,1,1,0,0,13
9005295,0,1.0,,1,0,1,1,0,0,13
2452556,0,1.0,,1,0,1,1,0,0,13
18362448,0,1.0,,1,0,1,1,0,0,13
2449307,0,1.0,,1,0,1,1,0,0,13
2482911,17,1.0,2.0,1,0,1,0,0,1,13
9999715,10,1.0,2.0,1,0,1,0,0,1,13
12382809,16,1.0,2.0,1,0,1,0,0,1,13
9024511,0,1.0,1.0,1,0,1,0,1,0,13
10535735,8,1.0,3.0,0,0,1,0,0,1,13
9019558,0,1.0,,1,0,1,1,0,0,13
2463786,17,1.0,2.0,1,0,1,0,0,1,13
2461712,5,1.0,3.0,1,0,1,0,0,1,13
18410412,0,1.0,,1,0,1,1,0,0,13
9031935,0,1.0,,1,0,1,1,0,0,13
2358714,17,1.0,2.0,1,0,1,0,0,1,13
9003725,0,1.0,1.0,1,0,1,0,1,0,13
9026885,17,1.0,3.0,1,0,1,0,0,1,13
11604060,0,1.0,1.0,1,0,1,0,1,0,13
18409550,17,1.0,2.0,1,0,1,0,0,1,13
15078349,17,1.0,2.0,1,0,1,0,0,1,13
9062325,17,1.0,2.0,1,0,1,0,0,1,13
9007825,0,1.0,,1,0,1,1,0,0,13
18410830,17,1.0,2.0,1,0,1,0,0,1,13
9023687,0,1.0,1.0,1,0,1,0,1,0,13
10361494,0,1.0,,1,0,0,1,0,0,12
12647035,0,1.0,,1,0,1,1,0,0,13
9328421,0,1.0,,1,0,1,1,0,0,13
9010238,0,1.0,0.0,1,0,1,1,0,0,13
2474690,0,1.0,,1,0,1,1,0,0,13
10703891,0,1.0,,1,0,1,1,0,0,13
476335,0,1.0,,1,0,1,1,0,0,13
18410793,17,1.0,2.0,1,0,1,0,0,1,13
2452556,17,1.0,3.0,1,0,1,0,0,1,13
18278892,0,1.0,,1,0,1,1,0,0,13
18410409,0,1.0,1.0,1,0,1,0,1,0,13
9006717,0,1.0,,1,0,0,1,0,0,4
9004984,0,1.0,0.0,1,0,1,1,0,0,13
1286382,25,1.0,3.0,1,0,1,0,0,1,13
9208635,14,1.0,2.0,1,0,1,0,0,1,13
9839820,0,1.0,,1,0,1,1,0,0,13
2429595,0,1.0,,1,0,1,1,0,0,13
2481547,0,1.0,,1,0,1,1,0,0,13
10048042,0,1.0,,1,0,1,1,0,0,13
13756971,3,1.0,2.0,1,0,1,0,0,1,13
2475871,0,1.0,1.0,1,0,1,0,1,0,13
2473775,17,1.0,2.0,1,0,1,0,0,1,13
9007134,0,1.0,0.0,1,0,1,1,0,0,13
10907430,7,1.0,2.0,1,0,1,0,0,1,13
2448185,17,1.0,3.0,1,0,1,0,0,1,13
9032443,16,1.0,2.0,1,0,1,0,0,1,13
9623963,0,1.0,1.0,1,0,1,0,1,0,13
2469556,0,1.0,1.0,1,0,1,0,1,0,13
9259102,0,1.0,,1,0,1,1,0,0,13
18411239,17,1.0,2.0,1,0,1,0,0,1,13
2467751,17,1.0,3.0,1,0,1,0,0,1,13
10227669,0,1.0,1.0,1,0,1,0,1,0,13
2449317,16,1.0,2.0,1,0,1,0,0,1,13
9031383,16,1.0,2.0,1,0,1,0,0,1,13
9015281,0,1.0,1.0,1,0,1,0,1,0,13
9270194,15,1.0,2.0,1,0,1,0,0,1,13
127332,16,1.434782608695652,3.0,1,0,1,0,0,1,13
2441174,0,1.0,0.0,1,0,1,1,0,0,13
18411660,0,1.0,,1,0,1,1,0,0,13
10026734,11,1.0,2.0,1,0,1,0,0,1,13
2351429,0,1.0,,1,0,1,1,0,0,13
2483316,0,1.0,0.0,1,0,1,1,0,0,13
9007138,0,1.0,0.0,1,0,1,1,0,0,13
18410369,0,1.0,,1,0,1,1,0,0,13
18410369,0,1.0,1.0,1,0,1,0,1,0,13
2457657,0,1.0,,1,0,1,1,0,0,13
17656192,0,1.0,,1,0,1,1,0,0,13
9471486,12,1.0,2.0,1,0,1,0,0,1,13
16164717,0,1.0,1.0,1,1,1,0,1,0,13
2473254,0,1.0,,1,0,1,1,0,0,13
2476115,0,1.0,,1,0,1,1,0,0,13
9747161,0,1.0,,1,0,1,1,0,0,13
9164427,16,1.0,3.0,1,0,1,0,0,1,13
10487794,0,1.0,,1,0,1,1,0,0,13
2475298,17,1.0,2.0,1,1,1,0,0,1,13
9034877,16,1.0,3.0,1,0,1,0,0,1,13
2461834,0,1.0,,1,0,1,1,0,0,13
15336980,0,1.0,1.0,1,0,0,0,1,0,9
2480227,0,1.0,1.0,1,0,1,0,1,0,13
9014349,15,1.0,3.0,1,0,1,0,0,1,13
2463558,0,1.0,1.0,1,0,1,0,1,0,13
9182744,0,1.0,1.0,1,0,1,0,1,0,13
9015562,0,1.0,0.0,1,0,0,1,0,0,9
2481776,0,1.0,,1,0,1,1,0,0,13
18410839,0,1.0,1.0,1,0,1,0,1,0,13
18410839,0,1.0,,1,0,1,1,0,0,13
9357280,0,1.0,1.0,1,0,1,0,1,0,13
9259102,15,1.3333333333333333,2.0,1,0,1,0,0,1,13
9023427,0,1.0,0.0,1,0,1,1,0,0,13
2371381,0,1.0,,1,0,1,1,0,0,13
9029087,17,1.0,3.0,1,0,1,0,0,1,13
18411660,0,1.0,,1,0,1,1,0,0,13
2446861,0,1.0,,1,0,1,1,0,0,13
2314120,0,1.0,0.0,1,0,1,1,0,0,13
9406927,14,1.0,3.0,1,0,1,0,0,1,13
9024511,0,1.0,1.0,1,0,1,0,1,0,13
11201598,5,1.0,2.0,1,0,1,0,0,1,13
2433986,17,1.0,3.0,1,0,1,0,0,1,13
9001964,13,1.0,2.0,1,0,1,0,0,1,13
2479836,17,1.0,2.0,1,0,1,0,0,1,13
14519900,2,1.0,2.0,1,0,1,0,0,1,13
9948637,0,1.0,,1,0,1,1,0,0,13
9003431,0,1.0454545454545454,1.0,1,0,1,0,1,0,13
18410392,0,1.0,1.0,1,0,1,0,1,0,13
13302332,3,1.0,2.0,1,0,1,0,0,1,13
10979316,0,1.0,,1,0,1,1,0,0,13
2469242,17,1.0,2.0,1,0,1,0,0,1,13
12581551,4,1.0,2.0,1,0,1,0,0,1,13
16158754,0,1.0,,1,0,1,1,0,0,13
2475275,0,1.0,,1,0,1,1,0,0,13
9028903,15,1.0,2.0,1,0,1,0,0,1,13
9008188,17,1.0,3.0,1,0,1,0,0,1,13
12567490,0,1.0,1.0,1,0,1,0,1,0,13
127332,15,1.0,3.0,1,0,1,0,0,1,13
18170555,17,1.0,2.0,1,0,1,0,0,1,13
2461858,17,1.0,2.0,1,0,1,0,0,1,13
2473058,0,1.0,,1,0,1,1,0,0,13
9163394,16,1.0,2.0,1,0,1,0,0,1,13
9031615,0,1.0,,1,0,1,1,0,0,13
9029612,0,1.0,,1,0,0,1,0,0,10
16871480,0,1.0,1.0,1,0,1,0,1,0,13
2459803,0,1.0,,1,0,1,1,0,0,13
18409963,0,1.0,,1,0,1,1,0,0,13
9020196,0,1.0,,1,0,1,1,0,0,13
2456801,0,1.0,,1,0,1,1,0,0,13
9026784,0,1.0,,1,0,1,1,0,0,13
2304165,0,1.0,0.0,1,0,1,1,0,0,13
11673207,0,1.0,1.0,1,0,1,0,1,0,13
9002379,17,1.0,2.0,1,0,1,0,0,1,13
2478786,17,1.0,2.0,1,0,1,0,0,1,13
9000568,0,1.0,,1,0,1,1,0,0,13
9038285,0,1.0,,1,0,1,1,0,0,13
12085153,0,1.0,,1,0,1,1,0,0,13
9319018,0,1.0,,1,0,1,1,0,0,13
9078938,0,1.0,,1,0,1,1,0,0,13
10227669,0,1.0,,1,0,1,1,0,0,13
9003371,0,1.0,1.0,1,0,1,0,1,0,13
10703891,8,1.0,2.0,1,0,1,0,0,1,13
2473750,0,1.0,,1,0,1,1,0,0,13
9075404,16,1.0,3.0,1,0,1,0,0,1,13
2448722,17,1.0,2.0,1,0,1,0,0,1,13
18354320,0,1.0,,1,0,1,1,0,0,13
2452339,0,1.0,,1,0,1,1,0,0,13
10601345,0,1.0,,1,0,1,1,0,0,13
18311051,0,1.0,,1,0,1,1,0,0,13
16358561,17,1.0,2.0,1,1,1,0,0,1,13
9033523,13,1.0,3.0,1,0,1,0,0,1,13
2451330,17,1.0,2.0,1,0,1,0,0,1,13
10835428,0,1.0,1.0,1,0,1,0,1,0,13
11762688,4,1.0,2.0,1,0,1,0,0,1,13
1061593,0,1.0,,1,0,1,1,0,0,13
2456399,17,1.0,3.0,1,0,1,0,0,1,13
18411656,0,1.0,1.0,1,0,1,0,1,0,13
10177857,10,1.0,3.0,1,0,1,0,0,1,13
9062325,17,1.0,2.0,1,0,1,0,0,1,13
9075221,17,1.0,2.0,1,1,1,0,0,1,13
2480393,17,1.0,2.0,1,0,1,0,0,1,13
9321490,17,1.0,2.0,1,0,1,0,0,1,13
18391388,0,1.0,1.0,1,0,1,0,1,0,13
2470977,0,1.0,1.0,1,0,1,0,1,0,13
2448716,17,1.0,2.0,1,0,1,0,0,1,13
2456281,0,1.0,0.0,1,0,1,1,0,0,13
9108211,0,1.0,1.0,1,0,1,0,1,0,13
9281732,15,1.0,3.0,1,0,1,0,0,1,13
2482605,0,1.0,1.0,1,0,1,0,1,0,13
9401641,14,1.0,2.0,1,0,1,0,0,1,13
10747452,17,1.0,2.0,1,0,1,0,0,1,13
18315630,17,1.0,2.0,1,0,1,0,0,1,13
9049395,0,1.0,,1,0,1,1,0,0,13
9034076,0,1.0,,1,0,1,1,0,0,13
10148809,13,1.0,3.0,1,0,1,0,0,1,13
16358561,17,1.0,2.0,1,1,1,0,0,1,13
2471162,0,1.0,,1,0,1,1,0,0,13
18411647,0,1.0,1.0,1,0,1,0,1,0,13
10683389,8,1.0,2.0,1,0,1,0,0,1,13
2473957,0,1.0,1.0,1,0,1,0,1,0,13
2456825,0,1.0,,1,0,1,1,0,0,13
2464071,0,1.0,,1,0,1,1,0,0,13
2335690,0,1.0,,1,0,1,1,0,0,13
2331172,0,1.0,1.0,1,0,1,0,1,0,13
1061593,26,1.0,3.0,1,0,1,0,0,1,13
18410398,17,1.0,2.0,1,0,1,0,0,1,13
2476482,0,1.0,,1,0,1,1,0,0,13
9027462,17,1.0,3.0,1,0,1,0,0,1,13
18410384,17,1.0,3.0,1,0,1,0,0,1,13
9001220,16,1.0,2.0,1,0,1,0,0,1,13
2444091,0,1.0,0.0,1,0,1,1,0,0,13
10177857,9,1.0,3.0,1,0,1,0,0,1,13
9023361,0,1.0,1.0,1,0,1,0,1,0,13
2439655,0,1.0,0.0,1,0,1,1,0,0,13
18410834,0,1.0,1.0,1,0,1,0,1,0,13
18409952,0,1.0,1.0,1,0,1,0,1,0,13
2452081,0,1.0,1.0,1,0,1,0,1,0,13
9041676,0,0.7142857142857143,,1,1,1,1,0,0,13
14724130,2,1.0,2.0,1,0,1,0,0,1,13
13241134,0,1.0,,1,0,1,1,0,0,13
9003121,0,1.0,,1,1,1,1,0,0,13
11126390,0,1.0,,1,0,1,1,0,0,13
2455113,0,1.0,1.0,1,0,1,0,1,0,13
18173797,0,1.0,,1,0,1,1,0,0,13
10468922,0,1.0,,1,0,1,1,0,0,13
2476115,16,1.0,3.0,1,0,1,0,0,1,13
2468805,0,1.0,0.0,1,0,1,1,0,0,13
2472635,17,1.0,3.0,1,0,1,0,0,1,13
2476017,17,1.0,2.0,1,0,1,0,0,1,13
2483026,0,1.0,,1,0,0,1,0,0,6
2445629,0,1.0,,1,1,1,1,0,0,13
2478377,0,1.0,,1,0,1,1,0,0,13
2478859,0,1.0,,1,0,1,1,0,0,13
2388391,0,1.0,1.0,1,0,1,0,1,0,13
18411233,0,1.0,1.0,1,0,1,0,1,0,13
15044959,0,1.0,,1,0,1,1,0,0,13
11272416,6,1.0,2.0,1,0,1,0,0,1,13
9025908,0,1.0,,1,0,1,1,0,0,13
9014743,0,1.0,,1,0,1,1,0,0,13
9007298,0,1.0,1.0,1,0,1,0,1,0,13
2468985,0,1.0,1.0,1,0,1,0,1,0,13
9163394,0,1.0,,1,0,1,1,0,0,13
9005027,16,1.0,2.0,1,0,1,0,0,1,13
9018059,17,1.0,3.0,1,0,1,0,0,1,13
2479290,0,1.0,1.0,1,0,1,0,1,0,13
2458897,0,1.0,0.0,1,0,1,1,0,0,13
18390619,17,1.0,2.0,1,0,1,0,0,1,13
18057083,0,1.0,1.0,1,0,1,0,1,0,13
9029612,0,1.0,,1,0,0,1,0,0,10
18410391,0,1.0,1.0,1,0,1,0,1,0,13
2481205,16,1.0,3.0,1,0,1,0,0,1,13
2473799,0,1.0,1.0,1,0,1,0,1,0,13
2472023,0,1.0,,1,0,1,1,0,0,13
9361784,13,1.0,2.0,1,0,1,0,0,1,13
10744386,8,1.0,2.0,1,0,1,0,0,1,13
2445629,0,1.0,,1,0,1,1,0,0,13
10429945,6,1.0454545454545454,2.0,1,0,1,0,0,1,13
9004606,16,1.0,2.0,1,0,1,0,0,1,13
9206753,0,1.0,,1,0,1,1,0,0,13
9001350,16,1.0,3.0,1,0,1,0,0,1,13
9182744,0,1.0,,1,0,1,1,0,0,13
13178606,3,1.0,2.0,1,0,1,0,0,1,13
2459852,0,1.0,0.0,1,0,1,1,0,0,13
9018509,0,1.0,,1,0,1,1,0,0,13
9150028,15,1.0,2.0,1,0,0,0,0,1,9
10592358,8,1.0,2.0,1,0,1,0,0,1,13
9026440,17,1.0,2.0,1,0,1,0,0,1,13
2474547,0,1.0,1.0,1,0,1,0,1,0,13
9036732,16,1.0,2.0,1,0,1,0,0,1,13
2449549,0,1.0,0.0,1,0,1,1,0,0,13
9096433,16,1.0,2.0,1,0,1,0,0,1,13
9310859,0,1.0,,1,1,1,1,0,0,13
476335,16,1.0,2.0,1,0,1,0,0,1,13
18410393,0,1.0,1.0,1,0,1,0,1,0,13
18411651,0,1.0,1.0,1,0,1,0,1,0,13
18409944,0,1.0,1.0,1,0,1,0,1,0,13
2482911,0,1.0,,1,0,1,1,0,0,13
9004072,0,1.0,,1,0,1,1,0,0,13
2473347,17,1.0,2.0,1,0,1,0,0,1,13
9034141,0,1.0,1.0,1,0,1,0,1,0,13
10715453,0,1.0,1.0,1,0,1,0,1,0,13
9001490,17,1.0,2.0,1,0,1,0,0,1,13
9038496,0,1.0,,1,0,1,1,0,0,13
10933641,7,1.0,2.0,1,0,1,0,0,1,13
2304165,0,1.0,0.0,1,0,1,1,0,0,13
18410406,0,1.0,1.0,1,0,1,0,1,0,13
9045968,0,1.0,0.0,1,0,1,1,0,0,13
2472663,0,1.0,,1,0,1,1,0,0,13
18839586,0,1.0,,1,0,1,1,0,0,13
2436473,0,1.0,0.0,1,0,1,1,0,0,13
9387901,0,1.0,,1,0,1,1,0,0,13
2460501,17,1.0,2.0,1,0,1,0,0,1,13
2465892,17,1.0,3.0,1,0,1,0,0,1,13
18410830,17,1.0,2.0,1,0,1,0,0,1,13
2390976,0,1.0,,1,0,1,1,0,0,13
18409953,0,1.0,1.0,1,0,1,0,1,0,13
10190396,7,1.0,2.0,1,0,1,0,0,1,13
2470525,13,1.0,2.0,1,0,1,0,0,1,13
9346429,14,1.0,3.0,1,0,1,0,0,1,13
2450544,0,1.0,1.0,1,0,1,0,1,0,13
476335,17,1.0,2.0,1,0,1,0,0,1,13
9047552,0,1.0,1.0,1,0,1,0,1,0,13
11837797,6,1.0,2.0,1,0,1,0,0,1,13
14331200,0,1.0,1.0,1,0,1,0,1,0,13
2446861,0,1.0,,1,0,1,1,0,0,13
16157568,0,1.0,1.0,1,0,1,0,1,0,13
13717602,3,1.0,2.0,1,0,1,0,0,1,13
18410808,0,1.0,1.0,1,0,1,0,1,0,13
2453359,17,1.0,2.0,1,0,1,0,0,1,13
2476152,0,1.0,,1,0,1,1,0,0,13
18057083,0,1.0,,1,0,1,1,0,0,13
10348982,0,1.0,,1,0,1,1,0,0,13
9203571,0,1.0,,1,0,1,1,0,0,13
11678347,0,1.0,,1,0,1,1,0,0,13
2480227,0,1.0,1.0,1,0,1,0,1,0,13
2478636,17,1.0,2.0,1,0,1,0,0,1,13
9037476,17,1.0,2.0,1,0,1,0,0,1,13
18391759,0,1.0,,1,0,1,1,0,0,13
11604060,0,1.0,,1,0,1,1,0,0,13
18409550,17,1.0,2.0,1,0,1,0,0,1,13
2471261,0,1.0,,1,0,1,1,0,0,13
2458020,16,1.0,2.0,1,1,1,0,0,1,13
2438486,17,1.0,2.0,1,0,1,0,0,1,13
2453833,0,1.0,,1,0,1,1,0,0,13
9383192,0,1.0,,1,0,1,1,0,0,13
9021422,0,1.0,1.0,1,0,1,0,1,0,13
10703891,8,1.0,2.0,1,0,1,0,0,1,13
9401641,0,1.0,,1,0,1,1,0,0,13
2453703,0,1.0,1.0,1,0,1,0,1,0,13
11126390,6,1.0,2.0,1,0,1,0,0,1,13
2446015,0,1.0,,1,0,1,1,0,0,13
10601574,16,1.0,2.0,1,0,1,0,0,1,13
9021826,0,1.0,,1,0,1,1,0,0,13
9021826,0,1.0,,1,0,1,1,0,0,13
2474522,0,1.0,0.0,1,0,1,1,0,0,13
2429595,0,1.0,,1,0,1,1,0,0,13
2472023,17,1.0,2.0,1,0,1,0,0,1,13
2472635,17,1.0,3.0,1,0,1,0,0,1,13
12671513,0,1.0,1.0,1,0,0,0,1,0,11
2383362,17,1.0,2.0,1,0,1,0,0,1,13
2461511,0,1.0,1.0,1,0,1,0,1,0,13
10377531,9,1.0,2.0,1,0,1,0,0,1,13
9018166,0,1.0,,1,0,1,1,0,0,13
10355825,0,1.0,0.0,1,0,1,1,0,0,13
2465336,17,1.0,3.0,1,0,1,0,0,1,13
9058679,17,1.0,3.0,1,0,1,0,0,1,13
2472417,17,1.0,2.0,1,0,1,0,0,1,13
2458841,0,1.0,1.0,1,0,1,0,1,0,13
2481898,0,1.0,1.0,1,0,1,0,1,0,13
2447281,0,1.5,,1,0,1,1,0,0,13
9022039,0,1.0285714285714285,,1,0,1,1,0,0,13
2465581,17,1.0,2.0,1,0,1,0,0,1,13
2446552,13,1.0,2.0,1,0,1,0,0,1,13
15223638,0,1.0,1.0,1,0,1,0,1,0,13
9839820,11,1.0,2.0,1,0,1,0,0,1,13
2481547,0,1.0,,1,0,1,1,0,0,13
12444009,0,1.0,,1,0,1,1,0,0,13
2464445,0,1.0,,1,0,1,1,0,0,13
2481883,0,1.0,,1,0,1,1,0,0,13
9026918,0,1.0,,1,0,1,1,0,0,13
11200796,14,1.0,2.0,1,0,1,0,0,1,13
2304165,0,1.0,0.0,1,0,1,1,0,0,13
9228504,15,1.0,2.0,1,1,1,0,0,1,13
9014472,0,1.0,,1,0,1,1,0,0,13
9948637,0,1.0,,1,0,1,1,0,0,13
9031935,16,1.25,2.0,1,0,1,0,0,1,13
9003668,17,1.0,2.0,1,0,1,0,0,1,13
9729502,12,1.0,2.0,1,0,1,0,0,1,13
2481898,0,1.0,1.0,1,0,1,0,1,0,13
9047481,0,1.0,,1,0,1,1,0,0,13
10177857,0,1.0,,1,0,1,1,0,0,13
18410835,0,1.0,1.0,1,0,1,0,1,0,13
18411656,0,1.0,1.0,1,0,1,0,1,0,13
9025908,0,1.0,0.0,1,0,1,1,0,0,13
9008188,0,1.0,,1,0,1,1,0,0,13
9005782,0,1.0,0.0,1,0,1,1,0,0,13
9036481,0,1.0,1.0,1,0,1,0,1,0,13
2468831,0,1.0,,1,0,1,1,0,0,13
2453223,0,1.0,,1,0,1,1,0,0,13
9000773,17,2.333333333333333,2.0,1,0,1,0,0,1,13
9029087,17,1.0,3.0,1,0,1,0,0,1,13
18410811,0,1.0,1.0,1,0,1,0,1,0,13
9003121,0,1.0,,1,0,1,1,0,0,13
18070801,17,1.0,2.0,1,0,1,0,0,1,13
